Unnamed: 0,iso_code,region_group,income_group,country,survey,year,level,grade,category,sex,location,wealth,region,ethnicity,religion,language,disability,hh_edu_head,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
44420,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Female,,,Ruhengeri,,,,,,0.198699995875359,0.0555999986827374,0.0434999987483025,0.286100000143051,0.0538000017404556,0.0753000006079674,,0.277399986982346,0.343100011348724,0.283499985933304,0.6807000041008,0.949199974536896,151.0,90.0,69.0,353.0,353.0,279.0,137.0,137.0,137.0,515.0,166.0,118.0,,,,,0.266799986362457,431.0,0.268299996852875,41.0,,,0.0,123.0,0.0,123.0,0.0,97.0,0.0,129.0,0.347799986600876,483.0,0.684099972248077,383.0,,,,,,,,,,,,,,,,,,,,,,,,
44421,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Female,,,Umutara,,,,,,0.14470000565052,0.0370000004768372,0.0,0.234300002455711,0.011400000192225,0.0,,0.272700011730194,0.400000005960464,0.182899996638298,0.520799994468689,0.903199970722198,76.0,54.0,33.0,175.0,175.0,151.0,55.0,55.0,55.0,246.0,96.0,62.0,,,,,0.228400006890297,232.0,,,,,0.0,78.0,0.0,78.0,0.0,38.0,0.0,73.0,0.421600013971329,287.0,0.645699977874756,175.0,,,,,,,,,,,,,,,,,,,,,,,,
44422,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Butare,,,,,,0.214300006628036,0.0575000010430813,0.0109999999403954,0.308699995279312,0.0395000018179417,0.0320999994874001,,0.239999994635582,0.435999989509583,0.318599998950958,0.631699979305267,0.844099998474121,149.0,99.0,62.0,335.0,335.0,212.0,111.0,111.0,111.0,291.0,167.0,136.0,,,,,0.185499995946884,269.0,0.347400009632111,49.0,,,0.0331999994814396,83.0,0.0165999997407198,83.0,0.0258000008761883,82.0,0.0,130.0,,,0.73879998922348,114.0,,,,,,,,,,,,,,,,,,,,,,,,
44423,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Byumba,,,,,,0.335599988698959,0.0505999997258186,0.0168999992311001,0.363900005817413,0.0315999984741211,0.0414999984204769,,0.203899994492531,0.32039999961853,0.289400011301041,0.563399970531464,0.84060001373291,149.0,79.0,59.0,316.0,316.0,193.0,103.0,103.0,103.0,311.0,142.0,138.0,,,,,0.145500004291534,268.0,0.25,44.0,,,0.0138999996706843,72.0,0.0,72.0,0.0,64.0,0.0,113.0,,,0.854399979114532,103.0,,,,,,,,,,,,,,,,,,,,,,,,
44424,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Cyangugu,,,,,,0.318699985742569,0.123599998652935,0.0533000007271767,0.433499991893768,0.0750999972224236,0.0577999986708164,,0.145199999213219,0.233899995684624,0.204300001263618,0.566900014877319,0.890799999237061,160.0,89.0,75.0,346.0,346.0,225.0,124.0,124.0,124.0,323.0,157.0,119.0,,,,,0.182500004768372,252.0,0.442600011825562,61.0,,,0.0119000002741814,84.0,0.0,84.0,0.0,54.0,0.0071999998763203,139.0,0.313199996948242,348.0,0.733900010585785,124.0,,,,,,,,,,,,,,,,,,,,,,,,
44425,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Gikongoro,,,,,,0.271299988031387,0.0625,0.0232999995350838,0.296400010585785,0.064300000667572,0.0141000002622604,,0.258799999952316,0.388200014829636,0.29449999332428,0.573499977588654,0.883300006389618,129.0,80.0,43.0,280.0,280.0,142.0,85.0,85.0,85.0,309.0,136.0,120.0,,,,,0.227500006556511,255.0,0.357100009918213,42.0,,,0.0,51.0,0.0,51.0,0.0,58.0,0.0,98.0,0.360799998044968,97.0,0.737500011920929,80.0,,,,,,,,,,,,,,,,,,,,,,,,
44426,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Gisenyi,,,,,,0.284099996089935,0.159999996423721,0.127700001001358,0.430400013923645,0.134800001978874,0.100000001490116,,0.192300006747246,0.320499986410141,0.206000000238419,0.417400002479553,0.767400026321411,88.0,75.0,47.0,230.0,230.0,150.0,78.0,78.0,78.0,301.0,115.0,86.0,,,,,0.215700000524521,255.0,0.452800005674362,53.0,,,0.0164000000804663,61.0,0.0,61.0,0.0,45.0,0.0,104.0,0.437700003385544,377.0,0.814300000667572,70.0,,,,,,,,,,,,,,,,,,,,,,,,
44427,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Gitarama,,,,,,0.302599996328354,0.0531999990344048,0.0384999997913837,0.355800002813339,0.0513000003993511,0.0588000006973743,,0.266000002622604,0.372299998998642,0.186100006103516,0.692300021648407,0.860499978065491,152.0,94.0,52.0,312.0,312.0,170.0,94.0,94.0,94.0,360.0,195.0,129.0,,,,,0.149800002574921,327.0,0.3091000020504,55.0,,,0.0,61.0,0.0,61.0,0.0,71.0,0.0,125.0,0.336800009012222,288.0,0.617999970912933,89.0,,,,,,,,,,,,,,,,,,,,,,,,
44428,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Kibungo,,,,,,0.161799997091293,0.0115000000223517,0.0260000005364418,0.300900012254715,0.0395000018179417,0.0403999984264374,,0.218799993395805,0.335900008678436,0.365900009870529,0.606199979782104,0.809899985790253,136.0,87.0,77.0,329.0,329.0,223.0,128.0,128.0,128.0,369.0,160.0,121.0,,,,,0.226500004529953,309.0,0.405400007963181,37.0,,,0.0303000006824732,66.0,0.0152000002563,66.0,0.0,50.0,0.0,126.0,,,0.617399990558624,115.0,,,,,,,,,,,,,,,,,,,,,,,,
44429,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Kibuye,,,,,,0.154499992728233,0.0255999993532896,0.0221999995410442,0.246999993920326,0.0239000003784895,0.0244999993592501,,0.317600011825562,0.470600008964539,0.24210000038147,0.508599996566772,0.898000001907349,110.0,78.0,45.0,251.0,251.0,163.0,85.0,85.0,85.0,318.0,116.0,98.0,,,,,0.211899995803833,269.0,,,,,0.0164000000804663,61.0,0.0,61.0,0.0,40.0,0.0,111.0,0.392399996519089,344.0,0.662299990653992,77.0,,,,,,,,,,,,,,,,,,,,,,,,
44430,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Kigali City,,,,,,0.492700010538101,0.20720000565052,0.140900000929832,0.630100011825562,0.229100003838539,0.147799998521805,,0.0710999965667725,0.126300007104874,0.208199992775917,0.477699995040894,0.657999992370605,274.0,251.0,220.0,838.0,838.0,670.0,380.0,380.0,380.0,389.0,224.0,269.0,,,,,0.0854000002145767,316.0,0.62389999628067,218.0,0.790000021457672,100.0,0.0461999997496605,238.0,0.0083999997004866,238.0,0.010499999858439,190.0,0.0241999998688698,372.0,0.274500012397766,153.0,0.891700029373169,351.0,,,,,,,,,,,,,,,,,,,,,,,,
44431,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Kigali Rural,,,,,,0.328399986028671,0.10530000180006,0.0388000011444092,0.394899994134903,0.0830999985337257,0.0625,,0.211199998855591,0.304300010204315,0.245700001716614,0.591899991035461,0.81580001115799,204.0,95.0,103.0,433.0,433.0,272.0,161.0,161.0,161.0,411.0,223.0,152.0,,,,,0.156800001859665,370.0,0.432399988174438,74.0,,,0.0221999995410442,90.0,0.0,90.0,0.0,88.0,0.0,152.0,,,0.787599980831146,113.0,,,,,,,,,,,,,,,,,,,,,,,,
44432,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Ruhengeri,,,,,,0.274599999189377,0.024100000038743,0.0425999984145164,0.386999994516373,0.061599999666214,0.0824000015854836,,0.252900004386902,0.333299994468689,0.183200001716614,0.575600028038025,0.899999976158142,142.0,83.0,47.0,292.0,292.0,170.0,87.0,87.0,87.0,453.0,172.0,100.0,,,,,0.184300005435944,369.0,0.210500001907349,57.0,,,0.0,67.0,0.0,67.0,0.0,78.0,0.0,115.0,0.410699993371964,504.0,0.765399992465973,81.0,,,,,,,,,,,,,,,,,,,,,,,,
44433,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Region & Sex,Male,,,Umutara,,,,,,0.193200007081032,0.025000000372529,0.0500000007450581,0.304300010204315,0.0434999987483025,0.0615000016987324,,0.1891999989748,0.324299991130829,0.229200005531311,0.565999984741211,0.841300010681152,88.0,40.0,40.0,184.0,184.0,130.0,74.0,74.0,74.0,240.0,106.0,63.0,,,,,0.270900011062622,203.0,,,,,0.0,44.0,0.0,44.0,0.0,42.0,0.0,73.0,0.455900013446808,261.0,0.697000026702881,33.0,,,,,,,,,,,,,,,,,,,,,,,,
44434,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2000,,1,Total,,,,,,,,,,0.278400003910065,0.0747999995946884,0.0419000014662743,0.372999995946884,0.0710999965667725,0.0505999997258186,,0.212699994444847,0.319499999284744,0.247600004076958,0.587400019168854,0.85290002822876,3602.0,2563.0,1964.0,8866.0,8866.0,6198.0,3367.0,3367.0,3367.0,8573.0,3760.0,3183.0,,,,,0.184200003743172,7289.0,0.375900000333786,1554.0,0.781799972057343,393.0,0.0103000001981854,2256.0,0.002199999988079,2256.0,0.002600000007078,1872.0,0.0015999999595806,3694.0,0.370200008153915,4942.0,0.735400021076202,6366.0,,,,,,,,,,,,,,,,,,,,,,,,
44435,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location,,Rural,,,,,,,,0.0842000022530556,0.0285999998450279,0.0186000000685453,0.159999996423721,0.0262000001966953,0.023199999704957,,0.255299985408783,0.491200000047684,0.151299998164177,0.260300010442734,0.641700029373169,2608.0,2223.0,2051.0,7471.0,7471.0,5773.0,3372.0,3372.0,3372.0,6599.0,2959.0,2558.0,,,,,0.275400012731552,5271.0,0.396200001239777,511.0,0.76690000295639,129.0,0.0024000001139938,2136.0,0.0012000000569969,2136.0,0.0031000000890344,1524.0,0.0003999999898951,3517.0,0.647300004959106,8813.0,0.66949999332428,5564.0,,,,,,,,,,,,,,,,,,,,,,,,
44436,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location,,Urban,,,,,,,,0.221699997782707,0.194900006055832,0.149800002574921,0.403200000524521,0.181999996304512,0.151999995112419,,0.151999995112419,0.27649998664856,0.0974999964237213,0.257299989461899,0.592299997806549,702.0,737.0,704.0,2346.0,2346.0,2039.0,1172.0,1172.0,1172.0,1615.0,761.0,725.0,,,,,0.14470000565052,1269.0,0.68860000371933,420.0,0.837100028991699,265.0,0.061999998986721,782.0,0.0337000004947186,782.0,0.0518999993801117,520.0,0.022299999371171,1163.0,0.495400011539459,2247.0,0.836899995803833,2156.0,,,,,,,,,,,,,,,,,,,,,,,,
44437,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Rural,,,,Catholic,,,,0.101700000464916,0.0148999998345971,0.0225000008940697,0.18129999935627,0.0221999995410442,0.0207000002264977,,0.218099996447563,0.449999988079071,0.146799996495247,0.244499996304512,0.637099981307983,587.0,486.0,386.0,1568.0,1568.0,1164.0,658.0,658.0,658.0,1632.0,694.0,563.0,,,,,,,0.30799999833107,177.0,0.832599997520447,46.0,0.001700000022538,726.0,0.0,726.0,0.006000000052154,553.0,0.0010999999940395,1110.0,1.0,443.0,0.716899991035461,2561.0,,,,,,,,,,,,,,,,,,,,,,,,
44438,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Rural,,,,Eglise Du 7E Jour,,,,0.0812000036239624,0.0278999991714954,0.0148000000044703,0.135900005698204,0.0204000007361174,0.031700000166893,,0.214900001883507,0.52130001783371,0.11150000244379,0.254099994897842,0.58050000667572,162.0,95.0,93.0,386.0,386.0,302.0,156.0,156.0,156.0,431.0,189.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44439,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Rural,,,,Muslim,,,,,,,0.171499997377396,0.0203000009059906,0.0,,,,0.147200003266335,,,,,,48.0,48.0,35.0,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,0.728200018405914,59.0,,,,,,,,,,,,,,,,,,,,,,,,
44440,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Rural,,,,No Religion/None,,,,,,,0.0746999979019165,0.0,0.0,,,,0.222100004553795,,,,,,54.0,54.0,47.0,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44441,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Rural,,,,Protestant,,,,0.0553000010550022,0.0425000004470348,0.0074000000022351,0.129999995231628,0.0261000003665686,0.0223999992012978,,0.299199998378754,0.554099977016449,0.15090000629425,0.243900001049042,0.618099987506866,430.0,330.0,352.0,1203.0,1203.0,929.0,558.0,558.0,558.0,1074.0,462.0,405.0,,,,,,,0.466399997472763,122.0,0.703000009059906,31.0,0.0041000000201165,626.0,0.0041000000201165,626.0,0.0049000000581145,427.0,0.0,1027.0,1.0,345.0,0.593999981880188,2229.0,,,,,,,,,,,,,,,,,,,,,,,,
44442,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Urban,,,,Catholic,,,,0.213599994778633,0.207800000905991,0.133300006389618,0.384799987077713,0.167500004172325,0.145899996161461,,0.115299999713898,0.242200002074242,0.0921000018715858,0.300599992275238,0.571699976921082,154.0,150.0,122.0,462.0,462.0,365.0,210.0,210.0,210.0,355.0,152.0,160.0,,,,,,,0.630900025367737,119.0,0.887600004673004,71.0,0.0781000033020973,202.0,0.0623999983072281,202.0,0.0229000002145767,153.0,0.0286999996751547,316.0,1.0,74.0,0.86599999666214,873.0,,,,,,,,,,,,,,,,,,,,,,,,
44443,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Urban,,,,Eglise Du 7E Jour,,,,0.113499999046326,0.174799993634224,0.108000002801418,0.317799985408783,0.155300006270409,0.144899994134903,,0.225099995732307,0.363299995660782,0.123400002717972,0.19030000269413,0.59689998626709,42.0,47.0,34.0,139.0,139.0,101.0,61.0,61.0,61.0,123.0,64.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44444,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Urban,,,,Muslim,,,,,,,0.35479998588562,0.0980999991297722,0.0068999999202787,,0.313400000333786,0.353399991989136,0.167500004172325,,,,,,65.0,65.0,47.0,31.0,31.0,31.0,50.0,,,,,,,,,,,,,0.0685999989509583,37.0,0.0051000001840293,37.0,,,0.0,50.0,,,0.856100022792816,125.0,,,,,,,,,,,,,,,,,,,,,,,,
44445,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Religion,,Urban,,,,Protestant,,,,0.218999996781349,0.170699998736382,0.169400006532669,0.40200001001358,0.197799995541573,0.162799999117851,,0.167400002479553,0.305999994277954,0.0681999996304512,0.236000001430511,0.599900007247925,117.0,94.0,117.0,358.0,358.0,329.0,183.0,183.0,183.0,287.0,120.0,109.0,,,,,,,0.690999984741211,120.0,0.794900000095367,76.0,0.0388000011444092,221.0,0.0245999991893768,221.0,0.133799999952316,113.0,0.0096000004559755,332.0,1.0,71.0,0.804499983787537,843.0,,,,,,,,,,,,,,,,,,,,,,,,
44446,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex,Female,Rural,,,,,,,,0.0851999968290329,0.0278999991714954,0.0160000007599592,0.151899993419647,0.023199999704957,0.0195000004023314,,0.26570001244545,0.501999974250793,0.140699997544289,0.246299996972084,0.686999976634979,1307.0,1119.0,1130.0,3896.0,3896.0,3196.0,1834.0,1834.0,1834.0,3287.0,1515.0,1293.0,,,,,0.25789999961853,2681.0,0.343699991703033,241.0,0.765200018882751,60.0,0.0,1204.0,0.0,1204.0,0.0,893.0,0.0003000000142492,1827.0,0.64190000295639,4437.0,0.645699977874756,3896.0,,,,,,,,,,,,,,,,,,,,,,,,
44447,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex,Female,Urban,,,,,,,,0.225999996066093,0.209900006651878,0.168699994683266,0.407000005245209,0.179900005459785,0.165800005197525,,0.135600000619888,0.282900005578995,0.0869999974966049,0.292199999094009,0.605000019073486,408.0,405.0,361.0,1290.0,1290.0,1070.0,617.0,617.0,617.0,822.0,413.0,418.0,,,,,0.141000002622604,652.0,0.693300008773804,239.0,0.861800014972687,145.0,0.0658999979496002,404.0,0.0331999994814396,404.0,0.0177999995648861,255.0,0.0216000005602837,620.0,0.476799994707108,1155.0,0.820999979972839,1502.0,,,,,,,,,,,,,,,,,,,,,,,,
44448,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex,Male,Rural,,,,,,,,0.0830999985337257,0.0292000006884336,0.0218000002205372,0.16889999806881,0.0295000001788139,0.0278999991714954,,0.24269999563694,0.478199988603592,0.161899998784065,0.275000005960464,0.595099985599518,1301.0,1104.0,921.0,3575.0,3575.0,2577.0,1538.0,1538.0,1538.0,3312.0,1444.0,1265.0,,,,,0.293599992990494,2590.0,0.442799985408783,270.0,0.768299996852875,69.0,0.0054999999701976,932.0,0.0027999999001622,932.0,0.0076000001281499,631.0,0.0003999999898951,1690.0,0.652899980545044,4376.0,0.693499982357025,1668.0,,,,,,,,,,,,,,,,,,,,,,,,
44449,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex,Male,Urban,,,,,,,,0.215599998831749,0.176599994301796,0.129700005054474,0.398499995470047,0.184599995613098,0.13680000603199,,0.170300006866455,0.269300013780594,0.108300000429153,0.213599994778633,0.575100004673004,294.0,332.0,343.0,1056.0,1056.0,969.0,555.0,555.0,555.0,793.0,347.0,307.0,,,,,0.148599997162819,617.0,0.682399988174438,181.0,0.807600021362305,120.0,0.0579000003635883,378.0,0.0342000015079975,378.0,0.0832000002264977,265.0,0.0230999998748302,543.0,0.514999985694885,1092.0,0.852500021457672,654.0,,,,,,,,,,,,,,,,,,,,,,,,
44450,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Rural,Quintile 1,,,,,,,0.0522000007331371,0.0175000000745058,0.0,0.0851000025868416,0.0104000000283122,0.0032999999821186,,0.35589998960495,0.605300009250641,0.177100002765656,0.322100013494492,0.762899994850159,340.0,260.0,277.0,957.0,957.0,767.0,437.0,437.0,437.0,792.0,350.0,311.0,,,,,0.33950001001358,617.0,0.228499993681908,35.0,,,0.0,300.0,0.0,300.0,0.0,222.0,0.0,421.0,0.676599979400635,984.0,0.542599976062775,912.0,,,,,,,,,,,,,,,,,,,,,,,,
44451,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Rural,Quintile 2,,,,,,,0.0586999990046024,0.0,0.0097000002861022,0.130799993872643,0.0063000000081956,0.0035000001080334,,0.258100003004074,0.509100019931793,0.1283999979496,0.228699997067451,0.694199979305267,290.0,266.0,259.0,893.0,893.0,732.0,433.0,433.0,433.0,676.0,305.0,296.0,,,,,0.269300013780594,573.0,0.165600001811981,42.0,,,0.0,263.0,0.0,263.0,0.0,198.0,0.0,434.0,0.665899991989136,939.0,0.615800023078918,872.0,,,,,,,,,,,,,,,,,,,,,,,,
44452,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Rural,Quintile 3,,,,,,,0.0798000022768974,0.0063000000081956,0.009800000116229,0.116599999368191,0.0066999997943639,0.0098999999463558,,0.267100006341934,0.53030002117157,0.140699997544289,0.252099990844727,0.682699978351593,243.0,208.0,209.0,734.0,734.0,630.0,345.0,345.0,345.0,721.0,300.0,260.0,,,,,0.250099986791611,586.0,0.213200002908707,34.0,,,0.0,257.0,0.0,257.0,0.0,209.0,0.0,351.0,0.629499971866608,948.0,0.634999990463257,722.0,,,,,,,,,,,,,,,,,,,,,,,,
44453,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Rural,Quintile 4,,,,,,,0.0851000025868416,0.0137000000104308,0.0190999992191792,0.169200003147125,0.0216000005602837,0.0153999999165535,,0.221900001168251,0.451299995183945,0.139400005340576,0.203999996185303,0.684400022029877,264.0,228.0,276.0,841.0,841.0,701.0,423.0,423.0,423.0,711.0,338.0,244.0,,,,,0.234200000762939,577.0,0.193000003695488,48.0,,,0.0,243.0,0.0,243.0,0.0,172.0,0.0015000000130385,405.0,0.658200025558472,976.0,0.678900003433228,821.0,,,,,,,,,,,,,,,,,,,,,,,,
44454,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Rural,Quintile 5,,,,,,,0.208700001239777,0.140499994158745,0.0766000002622604,0.353500008583069,0.11089999973774,0.108000002801418,,0.17569999396801,0.316799998283386,0.0916000008583069,0.202199995517731,0.552999973297119,170.0,157.0,109.0,471.0,471.0,366.0,196.0,196.0,196.0,387.0,222.0,182.0,,,,,0.13910000026226,328.0,0.60860002040863,82.0,0.780900001525879,32.0,0.0,141.0,0.0,141.0,0.0,92.0,0.0,216.0,0.541499972343445,590.0,0.823300004005432,569.0,,,,,,,,,,,,,,,,,,,,,,,,
44455,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Urban,Quintile 1,,,,,,,,,,0.136700004339218,0.0177999995648861,0.0,,,,0.128199994564056,,,,,,66.0,66.0,37.0,,,,56.0,,,,,,,0.230000004172325,45.0,,,,,,,,,,,,,0.722199976444244,85.0,0.624599993228912,60.0,,,,,,,,,,,,,,,,,,,,,,,,
44456,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Urban,Quintile 2,,,,,,,,0.0313999988138676,,0.180099993944168,0.0182000007480383,0.008500000461936,,0.293099999427795,0.52590000629425,0.165199995040894,0.234099999070168,0.633800029754639,,33.0,,94.0,94.0,78.0,47.0,47.0,47.0,74.0,35.0,33.0,,,,,0.24549999833107,65.0,,,,,,,,,,,0.0,47.0,0.676800012588501,105.0,0.659799993038177,91.0,,,,,,,,,,,,,,,,,,,,,,,,
44457,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Urban,Quintile 3,,,,,,,0.0750000029802322,0.0,,0.232800006866455,0.0293000005185604,0.0,,0.182099997997284,0.447299987077713,0.10360000282526,0.260899990797043,0.558300018310547,38.0,38.0,,108.0,108.0,90.0,44.0,44.0,44.0,112.0,44.0,38.0,,,,,0.305400013923645,90.0,,,,,0.0,46.0,0.0,46.0,,,0.0,53.0,0.687900006771088,149.0,0.69980001449585,101.0,,,,,,,,,,,,,,,,,,,,,,,,
44458,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Urban,Quintile 4,,,,,,,0.122400000691414,0.118500001728535,0.0324000008404255,0.240799993276596,0.0522000007331371,0.0152000002563,,0.273499995470047,0.477299988269806,0.10419999808073,0.166700005531311,0.547500014305115,56.0,40.0,46.0,156.0,156.0,128.0,76.0,76.0,76.0,129.0,62.0,46.0,,,,,0.152999997138977,100.0,,,,,0.0,46.0,0.0,46.0,0.0,36.0,0.0,71.0,0.542900025844574,183.0,0.753499984741211,161.0,,,,,,,,,,,,,,,,,,,,,,,,
44459,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Female,Urban,Quintile 5,,,,,,,0.29449999332428,0.285600006580353,0.224399998784065,0.49770000576973,0.246700003743172,0.231800004839897,,0.0908000022172928,0.202399998903275,0.0617999993264675,0.340999990701675,0.630299985408783,262.0,270.0,253.0,866.0,866.0,737.0,429.0,429.0,429.0,451.0,245.0,274.0,,,,,0.0694999992847443,352.0,0.748199999332428,193.0,0.872099995613098,134.0,0.0957999974489212,272.0,0.048200000077486,272.0,0.0264999996870756,165.0,0.0309999994933605,420.0,0.349799990653992,633.0,0.863099992275238,1089.0,,,,,,,,,,,,,,,,,,,,,,,,
44460,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Male,Rural,Quintile 1,,,,,,,0.0195000004023314,0.0087999999523162,0.0082000000402331,0.09740000218153,0.0119000002741814,0.0057000000961124,,0.276399999856949,0.56360000371933,0.19030000269413,0.234699994325638,0.634500026702881,269.0,219.0,183.0,724.0,724.0,527.0,311.0,311.0,311.0,811.0,324.0,263.0,,,,,0.346700012683868,640.0,0.326999992132187,32.0,,,0.0,191.0,0.0,191.0,0.0,153.0,0.0,339.0,0.704500019550323,1004.0,0.627399981021881,325.0,,,,,,,,,,,,,,,,,,,,,,,,
44461,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Male,Rural,Quintile 2,,,,,,,0.096900001168251,0.0115000000223517,0.0073000001721084,0.13910000026226,0.0147000001743436,0.0070000002160668,,0.296900004148483,0.541899979114532,0.156800001859665,0.263900011777878,0.589600026607513,261.0,229.0,164.0,707.0,707.0,486.0,288.0,288.0,288.0,691.0,287.0,262.0,,,,,0.292600005865097,519.0,0.29449999332428,47.0,,,0.0,176.0,0.0,176.0,0.0,112.0,0.0,329.0,0.653800010681152,920.0,0.631600022315979,310.0,,,,,,,,,,,,,,,,,,,,,,,,
44462,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2005,,1,Location & Sex & Wealth,Male,Rural,Quintile 3,,,,,,,0.0689999982714653,0.0272000003606081,0.0065999999642372,0.145500004291534,0.0233999993652105,0.0156999994069338,,0.248699992895126,0.48989999294281,0.16889999806881,0.296099990606308,0.6317999958992,299.0,251.0,202.0,806.0,806.0,537.0,333.0,333.0,333.0,704.0,331.0,284.0,,,,,0.319599986076355,569.0,0.462999999523163,57.0,,,0.0,188.0,0.0,188.0,0.0,149.0,0.0,383.0,0.676500022411346,935.0,0.652199983596802,369.0,,,,,,,,,,,,,,,,,,,,,,,,
